timestamp,p1,p2,p3,p4
12174,13.377209,12.8728895,7.509186,6.4364448
12185,13.377209,12.8728895,7.509186,6.4364448
12199,13.377209,12.8728895,7.509186,6.4364448
12209,13.377209,12.8728895,7.509186,6.4364448
12212,13.377209,12.8728895,7.509186,6.4364448
12221,13.377209,12.8728895,7.509186,6.4364448
12232,13.377209,12.8728895,7.509186,6.4364448
12243,13.377209,12.8728895,7.509186,6.4364448
12254,13.377209,12.8728895,7.509186,6.4364448
12266,13.377209,12.8728895,7.509186,6.4364448
12278,13.377209,12.8728895,7.509186,6.4364448
12279,13.377209,12.8728895,7.509186,6.4364448
12291,13.377209,12.8728895,7.509186,6.4364448
12301,13.377209,12.8728895,7.509186,6.4364448
12312,13.377209,12.8728895,7.509186,6.4364448
12327,13.377209,12.8728895,7.509186,6.4364448
12335,13.377209,12.8728895,7.509186,6.4364448
12348,13.377209,12.8728895,7.509186,6.4364448
12359,13.377209,12.8728895,7.509186,6.4364448
12360,13.377209,12.8728895,7.509186,6.4364448
12370,13.377209,12.8728895,7.509186,6.4364448
12382,13.377209,12.8728895,7.509186,6.4364448
12394,13.377209,12.8728895,7.509186,6.4364448
12406,13.377209,12.8728895,7.509186,6.4364448
12417,13.377209,12.8728895,7.509186,6.4364448
12430,13.377209,12.8728895,7.509186,6.4364448
12433,13.377209,12.8728895,7.509186,6.4364448
12441,13.377209,12.8728895,7.509186,6.4364448
12452,13.377209,12.8728895,7.509186,6.4364448
12464,13.377209,12.8728895,7.509186,6.4364448
12475,13.377209,12.8728895,7.509186,6.4364448
12487,13.377209,12.8728895,7.509186,6.4364448
12500,13.377209,12.8728895,7.509186,6.4364448
12502,13.377209,12.8728895,7.509186,6.4364448
12510,13.377209,12.8728895,7.509186,6.4364448
12527,13.377209,12.8728895,7.509186,6.4364448
12534,13.377209,12.8728895,7.509186,6.4364448
12546,13.377209,12.8728895,7.509186,6.4364448
12556,13.377209,12.8728895,7.509186,6.4364448
12569,13.377209,12.8728895,7.509186,6.4364448
12569,13.377209,12.8728895,7.509186,6.4364448
12579,13.377209,12.8728895,7.509186,6.4364448
12592,13.377209,12.8728895,7.509186,6.4364448
12603,13.377209,12.8728895,7.509186,6.4364448
12615,13.377209,12.8728895,7.509186,6.4364448
12627,13.377209,12.8728895,7.509186,6.4364448
12638,13.377209,12.8728895,7.509186,6.4364448
12649,13.377209,12.8728895,7.509186,6.4364448
12651,13.377209,12.8728895,7.509186,6.4364448
12661,13.377209,12.8728895,7.509186,6.4364448
12673,13.377209,12.8728895,7.509186,6.4364448
12685,13.377209,12.8728895,7.509186,6.4364448
12698,13.377209,12.8728895,7.509186,6.4364448
12711,13.377209,12.8728895,7.509186,6.4364448
12713,13.377209,12.8728895,7.509186,6.4364448
12719,13.377209,12.8728895,7.509186,6.4364448
12733,13.377209,12.8728895,7.509186,6.4364448
12745,13.377209,12.8728895,7.509186,6.4364448
12754,13.377209,12.8728895,7.509186,6.4364448
12767,13.377209,12.8728895,7.509186,6.4364448
12777,13.377209,12.8728895,7.509186,6.4364448
12789,13.377209,12.8728895,7.509186,6.4364448
12792,13.377209,12.8728895,7.509186,6.4364448
12800,13.377209,12.8728895,7.509186,6.4364448
12811,13.377209,12.8728895,7.509186,6.4364448
12824,13.377209,12.8728895,7.509186,6.4364448
12835,13.377209,12.8728895,7.509186,6.4364448
12847,13.377209,12.8728895,7.509186,6.4364448
12858,13.377209,12.8728895,7.509186,6.4364448
12860,13.377209,12.8728895,7.509186,6.4364448
12870,13.377209,12.8728895,7.509186,6.4364448
12883,13.377209,12.8728895,7.509186,6.4364448
12893,13.377209,12.8728895,7.509186,6.4364448
12906,13.377209,12.8728895,7.509186,6.4364448
12916,13.377209,12.8728895,7.509186,6.4364448
12929,13.377209,12.8728895,7.509186,6.4364448
12929,13.377209,12.8728895,7.509186,6.4364448
12940,13.377209,12.8728895,7.509186,6.4364448
12951,13.377209,12.8728895,7.509186,6.4364448
12963,13.377209,12.8728895,7.509186,6.4364448
12975,13.377209,12.8728895,7.509186,6.4364448
